xcoord,ycoord,ID_GRID,L15_KOTLY,L15_PIECE,L15_KOMINK,L15_SUMA_P,L16_KOTLY,L16_PIECE,L16_KOMINK,L16_SUMA_P,L17_KOTLY,L17_PIECE,L17_KOMINK,L17_SUMA_P,INW_DWD
19.9004759667872,50.0031245888624,4555,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8432716184187,50.0034675209886,4569,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8697712251687,50.0037286902243,4588,3,0,0,3,3,0,0,3,3,0,0,3,2015-02-27
19.8711659520291,50.0037422683633,4589,3,0,0,3,2,0,0,2,2,0,0,2,2016-12-31
19.8725606799518,50.003755829741,4590,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.8739554089356,50.0037693743574,4591,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.8795343354552,50.0038233852097,4595,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8809290697247,50.0038368460193,4596,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8823238050474,50.0038502900674,4597,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.883718541422,50.003863717354,4598,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8851132788472,50.0038771278792,4599,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8865080173216,50.0038905216427,4600,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.887902756844,50.0039038986447,4601,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8906922390274,50.0039306023638,4603,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8920869816858,50.0039439290808,4604,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8934817253869,50.0039572390362,4605,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8948764701294,50.0039705322298,4606,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8962712159121,50.0039838086616,4607,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.8934610870449,50.0048561853151,4608,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8948558577888,50.0048694789295,4609,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.8962506295728,50.0048827557816,4610,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8976454023956,50.0048960158715,4611,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.899040176256,50.0049092591989,4612,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9018297270841,50.0049356955667,4614,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9032245040492,50.0049488886069,4615,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9046192820466,50.0049620648847,4616,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.906014061075,50.0049752244,4617,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9074088411331,50.0049883671527,4618,4,2,3,9,4,2,3,9,4,3,3,10,2017-04-30
19.9088036222195,50.0050014931429,4619,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.910198404333,50.0050146023704,4620,1,0,2,3,1,0,2,3,1,0,2,3,2015-02-27
19.9115931874721,50.0050276948354,4621,1,0,4,5,1,0,4,5,1,0,4,5,2015-02-27
19.9129879716358,50.0050407705377,4622,1,0,2,3,1,0,2,3,1,0,2,3,2015-02-27
19.9143827568225,50.0050538294773,4623,1,0,0,1,1,0,0,1,0,0,0,0,2017-07-31
19.915777543031,50.0050668716543,4624,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9171723302601,50.0050798970684,4625,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9185671185082,50.0050929057198,4626,0,0,2,2,0,0,2,2,0,0,2,2,2015-02-27
19.9199619077743,50.0051058976085,4627,1,0,2,3,1,0,2,3,0,0,2,2,2017-04-30
19.9213566980569,50.0051188727343,4628,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9241462816666,50.0051447726972,4630,1,0,2,3,1,0,2,3,1,0,2,3,2015-02-27
19.925541074991,50.0051576975344,4631,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9269358693267,50.0051706056086,4632,5,0,0,5,4,0,0,4,4,0,0,4,2016-12-31
19.9283306646724,50.0051834969198,4633,5,1,3,9,3,1,3,7,3,1,3,7,2016-12-31
19.9297254610268,50.005196371468,4634,6,0,1,7,5,0,1,6,5,0,0,5,2017-07-31
19.9311202583886,50.0052092292532,4635,1,0,3,4,1,0,3,4,1,0,3,4,2015-02-27
19.9325150567564,50.0052220702753,4636,3,1,0,4,3,1,0,4,2,1,0,3,2017-04-30
19.933909856129,50.0052348945343,4637,3,0,2,5,2,0,2,4,1,1,2,4,2017-07-31
19.935304656505,50.0052477020303,4638,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9408838680172,50.0052987643822,4642,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9450682871232,50.0053368851319,4645,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9464630954795,50.0053495585219,4646,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9492527151658,50.0053748550116,4648,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9548319663958,50.0054252468296,4652,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.956226781666,50.0054378028753,4653,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9576215979187,50.0054503421574,4654,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9590164151525,50.0054628646759,4655,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9604112333661,50.0054753704308,4656,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9618060525583,50.005487859422,4657,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9632008727276,50.0055003316495,4658,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8717550428593,49.978571903613,4755,0,0,2,2,0,0,2,2,0,0,2,2,2015-02-27
19.8745430448161,49.9785989855937,4757,2,0,1,3,1,0,1,2,1,0,1,2,2016-12-31
19.8759370473819,49.9786125014644,4758,0,0,1,1,0,0,1,1,0,0,0,0,2017-04-30
19.8787250556817,49.9786394829661,4760,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.8801190614131,49.9786529485972,4761,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.8815130681971,49.9786663974817,4762,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8829070760323,49.9786798296196,4763,4,0,1,5,2,0,1,3,2,0,1,3,2016-12-31
19.8843010849175,49.9786932450108,4764,2,0,1,3,0,0,1,1,0,0,1,1,2016-12-31
19.933092047206,49.9791522330826,4799,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9358801398318,49.9791778413189,4801,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9372741876457,49.9791906203154,4802,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9386682364585,49.9792033825642,4803,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9400622862689,49.979216128065,4804,1,0,0,1,1,0,0,1,0,0,0,0,2017-07-31
19.9414563370756,49.9792288568181,4805,1,0,1,2,1,0,0,1,1,0,0,1,2016-12-31
19.9428503888772,49.9792415688232,4806,3,0,0,3,2,0,0,2,2,0,0,2,2016-12-31
19.9442444416726,49.9792542640804,4807,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9456384954603,49.9792669425897,4808,2,0,0,2,2,0,0,2,1,0,0,1,2017-07-31
19.9470325502391,49.979279604351,4809,3,0,0,3,0,0,0,0,0,0,0,0,2016-12-31
19.9484266060076,49.9792922493643,4810,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9498206627646,49.9793048776295,4811,5,0,0,5,4,0,0,4,2,4,0,6,2017-04-30
19.9512147205087,49.9793174891468,4812,1,3,0,4,1,2,0,3,1,2,0,3,2016-12-31
19.9526087792386,49.9793300839159,4813,5,0,0,5,2,0,0,2,1,0,0,1,2017-04-30
19.9540028389531,49.9793426619369,4814,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9553968996507,49.9793552232097,4815,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9567909613303,49.9793677677344,4816,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9623672178412,49.9794177783509,4820,2,0,0,2,2,0,0,2,1,0,0,1,2017-04-30
19.9637612844106,49.9794302391343,4821,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.9860664810998,49.9796273338753,4837,3,0,0,3,1,0,0,1,0,0,0,0,2017-07-31
19.9874605640498,49.9796395099331,4838,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9888546479516,49.9796516692421,4839,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9902487328038,49.9796638118022,4840,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9916428186052,49.9796759376135,4841,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8661579231946,49.9794164805507,5061,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8703399928742,49.97945728065,5064,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.871734018226,49.9794708471894,5065,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8731280446384,49.9794843969818,5066,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.87452207211,49.9794979300273,5067,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.8787041608668,49.9795384286815,5070,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8842802939585,49.9795921924278,5074,0,0,2,2,0,0,2,2,0,0,2,2,2015-02-27
19.8870683668019,49.9796189738178,5076,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9135552660326,49.9798700559092,5095,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9149493236514,49.9798831032796,5096,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9163433822902,49.979896133902,5097,1,0,0,1,1,0,0,1,0,0,0,0,2017-07-31
19.9177374419475,49.9799091477766,5098,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9191315026222,49.9799221449033,5099,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.9288899557194,49.9800126558456,5106,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9316780942569,49.9800383653819,5108,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9344662368112,49.9800640079253,5110,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9358603095915,49.9800768040745,5111,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.937254383372,49.9800895834755,5112,2,0,0,2,2,0,0,2,1,0,0,1,2017-04-30
19.9386484581515,49.9801023461282,5113,1,0,0,1,1,0,0,1,0,0,0,0,2017-04-30
19.9400425339286,49.9801150920325,5114,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9414366107022,49.9801278211884,5115,4,0,0,4,3,0,0,3,3,0,0,3,2016-12-31
19.9428306884707,49.980140533596,5116,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.944224767233,49.980153229255,5117,8,2,1,11,7,1,1,9,7,1,1,9,2016-12-31
19.9456188469878,49.9801659081656,5118,8,0,0,8,7,0,0,7,7,0,0,7,2016-12-31
19.9470129277337,49.9801785703277,5119,4,0,0,4,3,0,0,3,2,0,0,2,2017-07-31
19.9484070094694,49.9801912157412,5120,7,0,0,7,5,0,0,5,4,0,0,4,2017-04-30
19.9498010921936,49.9802038444062,5121,1,3,0,4,1,3,0,4,1,3,0,4,2015-02-27
19.9511951759049,49.9802164563226,5122,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9525892606022,49.9802290514904,5123,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9539833462841,49.9802416299095,5124,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.9553774329492,49.98025419158,5125,3,1,0,4,3,1,0,4,2,1,0,3,2017-04-30
19.9567715205963,49.9802667365017,5126,4,0,1,5,1,0,1,2,1,0,1,2,2016-12-31
19.958165609224,49.9802792646748,5127,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9609537894162,49.9803042707745,5129,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.962347880978,49.9803167487012,5130,2,0,0,2,2,0,0,2,1,0,0,1,2017-07-31
19.9874416946179,49.9805384873018,5148,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9888358044887,49.9805506469957,5149,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.99022991531,49.9805627899402,5150,3,0,0,3,2,0,0,2,2,0,0,2,2016-12-31
19.9916240270806,49.9805749161353,5151,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.8730860441212,49.9812822845527,5429,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8744801235239,49.9812958184548,5430,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.8758742039847,49.9813093356089,5431,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8786623680749,49.9813363196729,5433,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8800564517019,49.9813497865826,5434,2,0,0,2,2,0,0,2,1,0,0,1,2017-07-31
19.8814505363816,49.9813632367442,5435,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8842387088942,49.9813900868227,5437,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8856327967244,49.9814034867396,5438,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8884209755263,49.9814302363284,5440,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8898150664952,49.9814435860003,5441,1,0,0,1,1,0,0,1,0,0,0,0,2017-07-31
19.8912091585078,49.9814569189238,5442,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8995737324261,49.981536564747,5448,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9009678317074,49.9815497804309,5449,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.907938343585,49.9816156076206,5454,2,0,1,3,2,0,1,3,2,0,1,3,2015-02-27
19.9093324490455,49.9816287228123,5455,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.9107265555314,49.9816418212552,5456,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.9121206630412,49.9816549029493,5457,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9135147715738,49.9816679678945,5458,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9176971032943,49.9817070622367,5461,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9190912159044,49.9817200601861,5462,2,0,0,2,0,0,0,0,0,0,0,0,2016-12-31
19.9204853295307,49.9817330413866,5463,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.9372147718276,49.9818875093583,5475,2,0,1,3,2,0,1,3,1,0,1,2,2017-04-30
19.9386088985444,49.981900272819,5476,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8717129925322,49.9803697906192,5477,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8731070449094,49.9803833408405,5478,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.8745010983459,49.9803968743143,5479,5,0,0,5,3,0,0,3,3,0,0,3,2016-12-31
19.8786832649979,49.9804373742504,5482,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8800773226583,49.9804508407339,5483,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8814713813715,49.9804642904698,5484,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8870476267252,49.9805179219362,5488,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8884416906823,49.9805312879334,5489,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9149291028995,49.9807820597582,5508,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9163231875052,49.9807950907932,5509,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9177172731296,49.9808081050797,5510,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9191113597713,49.9808211026177,5511,6,0,0,6,5,0,0,5,5,0,0,5,2016-12-31
19.9205054474291,49.9808340834073,5512,4,0,0,4,0,0,0,0,0,0,0,0,2016-12-31
19.9218995361017,49.9808470474483,5513,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.92886999464,49.9809116164249,5518,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9302640893736,49.9809244799743,5519,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9316581851128,49.980937326775,5520,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9330522818563,49.9809501568269,5521,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9344463796027,49.98096297013,5522,1,0,1,2,0,0,0,0,0,0,0,0,2016-12-31
19.9358404783508,49.9809757666843,5523,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9372345780993,49.9809885464898,5524,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9386286788468,49.9810013095465,5525,5,0,0,5,2,0,0,2,1,0,0,1,2017-04-30
19.940022780592,49.9810140558542,5526,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.9414168833337,49.9810267854131,5527,3,0,0,3,2,0,0,2,2,0,0,2,2016-12-31
19.9428109870705,49.9810394982229,5528,3,0,0,3,3,0,0,3,3,0,0,3,2015-02-27
19.9442050918011,49.9810521942839,5529,3,0,1,4,1,0,1,2,1,0,0,1,2017-04-30
19.9455991975241,49.9810648735958,5530,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9497815206353,49.9811028110372,5533,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9511756303153,49.9811154233528,5534,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9525697409812,49.9811280189192,5535,1,0,2,3,0,0,0,0,0,0,0,0,2016-12-31
19.9539638526318,49.9811405977365,5536,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9567520788817,49.9811657051234,5538,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9581461934783,49.981178233693,5539,5,1,0,6,5,1,0,6,4,1,0,5,2017-07-31
19.9595403090544,49.9811907455133,5540,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9609344256085,49.9812032405843,5541,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9623285431395,49.9812157189059,5542,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9665109015799,49.9812530533745,5545,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9874228242342,49.9814374645253,5560,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9888169600753,49.9814496246041,5561,1,1,0,2,0,0,0,0,0,0,0,0,2016-12-31
19.990211096867,49.9814617679329,5562,3,0,0,3,2,0,0,2,2,0,0,2,2016-12-31
19.991605234608,49.9814738945119,5563,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.940003026259,49.9819130195302,5734,0,0,21,21,0,0,21,21,0,0,21,21,2015-02-27
19.9413971549701,49.9819257494919,5735,0,0,10,10,0,0,10,10,0,0,10,10,2015-02-27
19.9427912846764,49.9819384627042,5736,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9441854153766,49.981951159167,5737,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9455795470693,49.9819638388803,5738,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9469736797533,49.9819765018439,5739,2,0,1,3,0,0,1,1,0,0,1,1,2016-12-31
19.9483678134272,49.981989148058,5740,4,0,0,4,4,0,0,4,3,2,0,5,2017-04-30
19.9511560837397,49.9820143902373,5742,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9525502203756,49.9820269862025,5743,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9539443579962,49.9820395654179,5744,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9567326361863,49.9820646735996,5746,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9581267767532,49.9820772025657,5747,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9595209182996,49.982089714782,5748,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9609150608241,49.9821022102485,5749,3,0,0,3,2,0,0,2,2,0,0,2,2016-12-31
19.9623092043254,49.9821146889651,5750,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.9650974942535,49.9821395961486,5752,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9664916406775,49.9821520246154,5753,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9678857880732,49.9821644363323,5754,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9706740857741,49.9821892095159,5756,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9846156321303,49.982312070425,5766,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9860097920378,49.9823242643895,5767,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9874039528986,49.9823364416035,5768,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.9887981147113,49.9823486020672,5769,1,0,1,2,0,0,1,1,0,0,1,1,2016-12-31
19.9901922774747,49.9823607457804,5770,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9915864411874,49.9823728727432,5771,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8730650422737,49.9821812281184,5996,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.8744591476439,49.9821947624489,5997,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.8758532540722,49.9822082800308,5998,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8786414700979,49.9822352649489,6000,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8800355796926,49.9822487322849,6001,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.8814296903403,49.9822621828722,6002,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8842179147888,49.9822890338006,6004,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8856120285871,49.9823024341416,6005,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.887006143433,49.9823158177338,6006,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.8884002593253,49.9823291845771,6007,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8897943762625,49.9823425346716,6008,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8925826132668,49.9823691846136,6010,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.8953708544353,49.9823957675598,6012,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.896764976578,49.9824090339094,6013,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8981590997577,49.9824222835098,6014,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.8995532239733,49.9824355163612,6015,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9009473492235,49.9824487324635,6016,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.9037356028221,49.9824751144205,6018,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9051297311679,49.9824882802752,6019,3,0,1,4,3,0,1,4,2,0,1,3,2017-04-30
19.9065238605431,49.9825014293806,6020,2,0,4,6,1,0,4,5,1,0,4,5,2016-12-31
19.9079179909462,49.9825145617368,6021,3,0,0,3,1,0,0,1,1,0,0,1,2016-12-31
19.909312122376,49.9825276773436,6022,3,0,1,4,2,0,1,3,2,0,1,3,2016-12-31
19.9107062548312,49.9825407762011,6023,4,1,0,5,2,0,0,2,2,0,0,2,2016-12-31
19.9121003883104,49.9825538583093,6024,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9134945228123,49.9825669236681,6025,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9148886583357,49.9825799722774,6026,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9162827948792,49.9825930041373,6027,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9204652106175,49.9826319992199,6030,3,0,0,3,2,0,0,2,2,1,0,3,2017-04-30
19.9358008128684,49.9827736914665,6041,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9371949645567,49.982786472081,6042,2,0,0,2,0,0,0,0,0,0,0,0,2016-12-31
19.9385891172442,49.9827992359457,6043,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9399832709295,49.9828119830604,6044,0,0,5,5,0,0,5,5,0,0,5,5,2015-02-27
19.9413774256113,49.9828247134251,6045,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9427715812885,49.9828374270398,6046,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9441657379595,49.9828501239044,6047,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9455598956232,49.982862804019,6048,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.9469540542782,49.9828754673835,6049,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9483482139233,49.9828881139979,6050,2,0,0,2,0,0,0,0,0,0,0,0,2016-12-31
19.949742374557,49.9829007438621,6051,3,0,0,3,2,0,0,2,1,0,0,1,2017-04-30
19.9511365361781,49.9829133569762,6052,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.9525306987853,49.9829259533401,6053,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9539248623772,49.9829385329537,6054,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9553190269526,49.982951095817,6055,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9567131925102,49.9829636419301,6056,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9581073590486,49.9829761712928,6057,3,0,0,3,1,0,0,1,1,0,0,1,2016-12-31
19.9595015265666,49.9829886839052,6058,2,0,0,2,1,0,0,1,1,0,0,1,2016-12-31
19.9608956950628,49.9830011797672,6059,3,0,0,3,1,0,0,1,1,0,0,1,2016-12-31
19.9622898645359,49.9830136588788,6060,3,0,0,3,1,0,0,1,1,0,0,1,2016-12-31
19.9678665521712,49.9830634078206,6064,1,1,0,2,0,1,0,1,0,1,0,1,2016-12-31
19.9692607265092,49.9830758031798,6065,1,0,0,1,1,0,0,1,1,0,0,1,2015-02-27
19.9706549018163,49.9830881817884,6066,0,0,1,1,0,0,1,1,0,0,1,1,2015-02-27
19.9776257928417,49.9831498235717,6071,1,0,2,3,1,0,2,3,0,0,1,1,2017-07-31
19.9790199739356,49.9831621016763,6072,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9804141559894,49.98317436303,6073,1,0,1,2,1,0,1,2,1,0,1,2,2015-02-27
19.9832025229715,49.9831988354852,6075,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9845967078971,49.9832110465865,6076,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-27
19.9859908937774,49.9832232409369,6077,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
19.987385080611,49.9832354185365,6078,1,0,0,1,0,0,0,0,0,0,0,0,2016-12-31
19.9887792683966,49.9832475793851,6079,2,0,1,3,2,0,1,3,1,0,1,2,2017-04-30
19.990173457133,49.9832597234827,6080,2,0,0,2,2,0,0,2,2,0,0,2,2015-02-27
